205	0.310538
215	0.354573
225	0.395854
235	0.432999
245	0.465053
255	0.491549
265	0.512488
275	0.528258
285	0.539514
295	0.547048
305	0.551679
315	0.55416
325	0.555135
335	0.555109
345	0.55446
355	0.553453
365	0.552263
375	0.551001
385	0.549734
395	0.548499
405	0.547317
415	0.546198
425	0.54515
435	0.544172
445	0.543267
455	0.542432
465	0.541665
475	0.540959
485	0.540299
495	0.53966
505	0.538994
515	0.538223
525	0.537216
535	0.535774
545	0.533604
555	0.530302
565	0.525338
575	0.51807
585	0.507771
595	0.493696
605	0.475177
615	0.451735
625	0.423195
635	0.389788
645	0.352189
655	0.311504
665	0.269178
675	0.226842
685	0.186129
695	0.148487
705	0.115024
715	0.0864223
725	0.0629182
735	0.044347
745	0.0302386
755	0.0199336
765	0.0126964
775	0.00780965
785	0.00463707
795	0.00265673
805	0.00146823
815	0.000782439
825	0.000401974
835	0.000199036
845	9.49639e-05
855	4.36509e-05
865	1.93268e-05
875	8.24121e-06
885	3.38395e-06
895	1.33783e-06
905	5.09181e-07
915	1.86547e-07
925	6.57823e-08
935	2.2325e-08
945	7.29124e-09
955	2.29141e-09
965	6.9289e-10
975	2.01584e-10
985	5.64225e-11
995	1.51924e-11
1005	3.93507e-12
1015	9.80417e-13
1025	2.34951e-13
1035	5.41545e-14
1045	1.2005e-14
1055	2.55941e-15
1065	5.24753e-16
1075	1.03464e-16
1085	1.96167e-17
1095	3.57644e-18
1105	6.26979e-19
1115	1.05686e-19
1125	1.71288e-20
1135	2.66917e-21
1145	3.99899e-22
1155	5.76022e-23
1165	7.97684e-24
1175	1.06198e-24
1185	1.3592e-25
1195	1.67235e-26
1205	1.97804e-27
1215	2.24904e-28
1225	2.45816e-29
1235	2.58262e-30
1245	2.60822e-31
1255	2.53194e-32
1265	2.36254e-33
1275	2.11893e-34
1285	1.82666e-35
1295	1.51355e-36
1305	1.20539e-37
1315	9.22661e-39
1325	6.78794e-40
1335	4.79963e-41
1345	3.26173e-42
1355	2.13035e-43
1365	1.33725e-44
1375	8.06734e-46
1385	4.67732e-47
1395	2.60621e-48
1405	1.3956e-49
1415	7.18211e-51
1425	3.55202e-52
1435	1.68821e-53
1445	7.7109e-55
1455	3.38458e-56
1465	1.42766e-57
1475	5.78705e-59
1485	2.25426e-60
1495	8.43837e-62
1505	3.03543e-63
1515	1.04926e-64
1525	3.48537e-66
1535	1.11253e-67
1545	3.41248e-69
1555	1.00582e-70
1565	2.84881e-72
1575	7.75341e-74
1585	2.02772e-75
1595	5.09576e-77
