5.73026 223.624
6.25334 224.165
6.73969 219.645
7.24715 256.104
7.74121 237.925
8.24988 224.806
8.73792 151.989
9.23171 144.94
9.73989 151.551
10.2426 81.264
10.74335 90.91
11.23781 56.542
11.73906 45.446
12.24812 16.644
12.74174 16.171
13.24301 4.57
13.73634 16.239
